structure,type,seas_adj,date,value
energy,nom,csa,2006-10-01,2660.91312885143
energy,nom,csa,2007-01-01,2636.8361693929
energy,nom,csa,2007-04-01,2696.77908658721
energy,nom,csa,2007-07-01,2772.02227724781
energy,nom,csa,2007-10-01,2739.70359847814
energy,nom,csa,2008-01-01,2765.85719799781
energy,nom,csa,2008-04-01,2811.45903011025
energy,nom,csa,2008-07-01,2923.534110395
energy,nom,csa,2008-10-01,2894.62619370839
energy,nom,csa,2009-01-01,2891.18653969462
energy,nom,csa,2009-04-01,2998.54480200779
energy,nom,csa,2009-07-01,2967.37349332921
energy,nom,csa,2009-10-01,2832.72492683633
energy,nom,csa,2010-01-01,2879.74093533688
energy,nom,csa,2010-04-01,2789.10140062501
energy,nom,csa,2010-07-01,2745.45015466734
energy,nom,csa,2010-10-01,2792.97530458411
energy,nom,csa,2011-01-01,2727.04600332674
energy,nom,csa,2011-04-01,2658.34849753044
energy,nom,csa,2011-07-01,2700.62691627615
energy,nom,csa,2011-10-01,2751.47304957542
energy,nom,csa,2012-01-01,2727.0566697546
energy,nom,csa,2012-04-01,2760.58282484138
energy,nom,csa,2012-07-01,2782.26037457656
energy,nom,csa,2012-10-01,2782.5090208408
energy,nom,csa,2013-01-01,2816.43982872849
energy,nom,csa,2013-04-01,2721.87904001275
energy,nom,csa,2013-07-01,2650.57680843181
energy,nom,csa,2013-10-01,2667.98751520459
energy,nom,csa,2014-01-01,2486.03858553675
energy,nom,csa,2014-04-01,2465.31521934097
energy,nom,csa,2014-07-01,2507.58841639492
energy,nom,csa,2014-10-01,2641.73823125682
energy,nom,csa,2015-01-01,2827.6244694025
energy,nom,csa,2015-04-01,2900.4397124249
energy,nom,csa,2015-07-01,2791.48088352098
energy,nom,csa,2015-10-01,2796.80288841292
energy,nom,csa,2016-01-01,2582.32682746886
energy,nom,csa,2016-04-01,2568.37497316441
energy,nom,csa,2016-07-01,2431.39740563915
energy,nom,csa,2016-10-01,2305.44291973474
energy,nom,csa,2017-01-01,2412.44170953438
energy,nom,csa,2017-04-01,2519.99952653963
energy,nom,csa,2017-07-01,2611.67802954784
energy,nom,csa,2017-10-01,2556.9471414121
energy,nom,csa,2018-01-01,2677.87586091614
energy,nom,csa,2018-04-01,2778.71776993317
energy,nom,csa,2018-07-01,2663.55400212836
energy,nom,csa,2018-10-01,2643.37683117474
energy,nom,csa,2019-01-01,2715.17725650451
energy,nom,csa,2019-04-01,2681.98721850923
energy,nom,csa,2019-07-01,2935.04946948422
constr,nom,csa,1990-01-01,6931.10278422819
constr,nom,csa,1990-04-01,7054.00974861837
constr,nom,csa,1990-07-01,7170.71065673198
constr,nom,csa,1990-10-01,7218.8778499792
constr,nom,csa,1991-01-01,7185.96865562016
constr,nom,csa,1991-04-01,7136.57957198774
constr,nom,csa,1991-07-01,7074.17519237196
constr,nom,csa,1991-10-01,6878.81799552114
constr,nom,csa,1992-01-01,6835.85163258103
constr,nom,csa,1992-04-01,6702.35028463797
constr,nom,csa,1992-07-01,6556.57537143714
constr,nom,csa,1992-10-01,6512.86903931799
constr,nom,csa,1993-01-01,6316.31940500015
constr,nom,csa,1993-04-01,6361.06791134423
constr,nom,csa,1993-07-01,6391.5948696077
constr,nom,csa,1993-10-01,6518.03691821808
constr,nom,csa,1994-01-01,6668.32283743712
constr,nom,csa,1994-04-01,6722.7245118517
constr,nom,csa,1994-07-01,6749.57082779766
constr,nom,csa,1994-10-01,6711.25714772093
constr,nom,csa,1995-01-01,6464.36953730602
constr,nom,csa,1995-04-01,6373.45555930336
constr,nom,csa,1995-07-01,6399.97654221381
constr,nom,csa,1995-10-01,6301.42573241318
constr,nom,csa,1996-01-01,6128.50001596563
constr,nom,csa,1996-04-01,5956.31945535972
constr,nom,csa,1996-07-01,5774.31689457462
constr,nom,csa,1996-10-01,5540.63067894612
constr,nom,csa,1997-01-01,5348.91277381809
constr,nom,csa,1997-04-01,5205.28108441445
constr,nom,csa,1997-07-01,5016.08816532765
constr,nom,csa,1997-10-01,5045.71845727253
constr,nom,csa,1998-01-01,5129.75836551998
constr,nom,csa,1998-04-01,5200.82256037583
constr,nom,csa,1998-07-01,5248.46600733412
constr,nom,csa,1998-10-01,5122.70072318381
constr,nom,csa,1999-01-01,5087.91190593335
constr,nom,csa,1999-04-01,5183.74263233167
constr,nom,csa,1999-07-01,5163.93989341535
constr,nom,csa,1999-10-01,5277.30660257411
constr,nom,csa,2000-01-01,5364.63035864234
constr,nom,csa,2000-04-01,5319.6078884021
constr,nom,csa,2000-07-01,5403.67459552011
constr,nom,csa,2000-10-01,5462.20995295804
constr,nom,csa,2001-01-01,5530.47763650325
constr,nom,csa,2001-04-01,5583.98149808762
constr,nom,csa,2001-07-01,5614.91407695116
constr,nom,csa,2001-10-01,5573.59071052907
constr,nom,csa,2002-01-01,5740.81261243511
constr,nom,csa,2002-04-01,5806.02156723097
constr,nom,csa,2002-07-01,5832.29407470549
constr,nom,csa,2002-10-01,5874.1047329717
constr,nom,csa,2003-01-01,5858.63428700406
constr,nom,csa,2003-04-01,5893.43911160489
constr,nom,csa,2003-07-01,5851.94526652119
constr,nom,csa,2003-10-01,5949.57001475867
constr,nom,csa,2004-01-01,5941.7839877327
constr,nom,csa,2004-04-01,5822.0804228825
constr,nom,csa,2004-07-01,5946.1077681186
constr,nom,csa,2004-10-01,6022.07822600967
constr,nom,csa,2005-01-01,5964.20636741744
constr,nom,csa,2005-04-01,6190.94583185628
constr,nom,csa,2005-07-01,6282.15944851705
constr,nom,csa,2005-10-01,6295.53253631448
constr,nom,csa,2006-01-01,6265.84159632316
constr,nom,csa,2006-04-01,6373.34620976361
constr,nom,csa,2006-07-01,6357.94978376929
constr,nom,csa,2006-10-01,6336.61245207312
constr,nom,csa,2007-01-01,6407.41092819525
constr,nom,csa,2007-04-01,6411.11102375702
constr,nom,csa,2007-07-01,6459.86794919891
constr,nom,csa,2007-10-01,6658.09677576298
constr,nom,csa,2008-01-01,6829.44028690229
constr,nom,csa,2008-04-01,6724.88403155725
constr,nom,csa,2008-07-01,6810.42503415453
constr,nom,csa,2008-10-01,6814.20498731284
constr,nom,csa,2009-01-01,6825.86201971007
constr,nom,csa,2009-04-01,6913.38569649464
constr,nom,csa,2009-07-01,7023.15173068062
constr,nom,csa,2009-10-01,7055.44915316406
constr,nom,csa,2010-01-01,7157.68319686173
constr,nom,csa,2010-04-01,7317.75117897343
constr,nom,csa,2010-07-01,7388.62046716562
constr,nom,csa,2010-10-01,7528.55303787237
constr,nom,csa,2011-01-01,7613.80318061029
constr,nom,csa,2011-04-01,7659.22852545026
constr,nom,csa,2011-07-01,7723.62349867428
constr,nom,csa,2011-10-01,7789.25538512173
constr,nom,csa,2012-01-01,7752.04461592772
constr,nom,csa,2012-04-01,7805.36846013172
constr,nom,csa,2012-07-01,7876.85813444841
constr,nom,csa,2012-10-01,7913.6421901068
constr,nom,csa,2013-01-01,7915.83526182231
constr,nom,csa,2013-04-01,8020.88613019787
constr,nom,csa,2013-07-01,8120.12163107319
constr,nom,csa,2013-10-01,8202.34503739636
constr,nom,csa,2014-01-01,8248.64356302541
constr,nom,csa,2014-04-01,8338.50882885839
constr,nom,csa,2014-07-01,8417.33341297313
constr,nom,csa,2014-10-01,8419.75345537864
constr,nom,csa,2015-01-01,8639.64782325147
constr,nom,csa,2015-04-01,8661.31641922034
constr,nom,csa,2015-07-01,8689.4031631392
constr,nom,csa,2015-10-01,8724.59478552292
constr,nom,csa,2016-01-01,8712.58101191748
constr,nom,csa,2016-04-01,8747.24525613024
constr,nom,csa,2016-07-01,8727.73550543151
constr,nom,csa,2016-10-01,8787.57277720001
constr,nom,csa,2017-01-01,8788.2194396849
constr,nom,csa,2017-04-01,8827.65730200891
constr,nom,csa,2017-07-01,8809.65704631961
constr,nom,csa,2017-10-01,8913.90853906103
constr,nom,csa,2018-01-01,8870.78369246061
constr,nom,csa,2018-04-01,8845.88458893154
constr,nom,csa,2018-07-01,8879.30007812993
constr,nom,csa,2018-10-01,8819.23216659302
constr,nom,csa,2019-01-01,8931.39754360681
constr,nom,csa,2019-04-01,8960.44407995021
constr,nom,csa,2019-07-01,8998.31529567602
trade,nom,csa,1990-01-01,13478.0030799862
trade,nom,csa,1990-04-01,13583.1863767229
trade,nom,csa,1990-07-01,13473.9502706985
trade,nom,csa,1990-10-01,13300.8889145604
trade,nom,csa,1991-01-01,12964.3292690856
trade,nom,csa,1991-04-01,12767.3673033571
trade,nom,csa,1991-07-01,12806.7568582624
trade,nom,csa,1991-10-01,12954.9973884586
trade,nom,csa,1992-01-01,13098.8310485712
trade,nom,csa,1992-04-01,13196.6598267711
trade,nom,csa,1992-07-01,13109.0056934397
trade,nom,csa,1992-10-01,12985.8587274034
trade,nom,csa,1993-01-01,12849.1344650062
trade,nom,csa,1993-04-01,12832.1738419776
trade,nom,csa,1993-07-01,12851.8336065304
trade,nom,csa,1993-10-01,12921.3837515489
trade,nom,csa,1994-01-01,13037.753212841
trade,nom,csa,1994-04-01,13117.1916960291
trade,nom,csa,1994-07-01,13223.9699601241
trade,nom,csa,1994-10-01,13346.3541428156
trade,nom,csa,1995-01-01,13315.2588010135
trade,nom,csa,1995-04-01,13320.3113359687
trade,nom,csa,1995-07-01,13383.1232520797
trade,nom,csa,1995-10-01,13282.9217346899
trade,nom,csa,1996-01-01,13294.0596001021
trade,nom,csa,1996-04-01,13215.4912914331
trade,nom,csa,1996-07-01,13098.9604871899
trade,nom,csa,1996-10-01,13103.8724992321
trade,nom,csa,1997-01-01,13158.866597696
trade,nom,csa,1997-04-01,13246.2636676474
trade,nom,csa,1997-07-01,13386.8831878288
trade,nom,csa,1997-10-01,13625.5367043734
trade,nom,csa,1998-01-01,13606.7448088192
trade,nom,csa,1998-04-01,13686.3458844098
trade,nom,csa,1998-07-01,13615.0166818019
trade,nom,csa,1998-10-01,13577.0552981339
trade,nom,csa,1999-01-01,13668.006426808
trade,nom,csa,1999-04-01,13850.0373694672
trade,nom,csa,1999-07-01,14203.6471834883
trade,nom,csa,1999-10-01,14569.0145296533
trade,nom,csa,2000-01-01,14858.550694555
trade,nom,csa,2000-04-01,15070.2892137976
trade,nom,csa,2000-07-01,15202.9471605447
trade,nom,csa,2000-10-01,15341.3343431145
trade,nom,csa,2001-01-01,15396.5323036732
trade,nom,csa,2001-04-01,15485.5126022907
trade,nom,csa,2001-07-01,15529.6707964841
trade,nom,csa,2001-10-01,15439.8460667445
trade,nom,csa,2002-01-01,15529.1501905428
trade,nom,csa,2002-04-01,15571.4361206324
trade,nom,csa,2002-07-01,15600.6058348221
trade,nom,csa,2002-10-01,15664.5559935922
trade,nom,csa,2003-01-01,15693.4802971032
trade,nom,csa,2003-04-01,15688.0427247254
trade,nom,csa,2003-07-01,15877.7031397596
trade,nom,csa,2003-10-01,16194.8228870097
trade,nom,csa,2004-01-01,16460.302453729
trade,nom,csa,2004-04-01,16827.2631285183
trade,nom,csa,2004-07-01,16996.8222189692
trade,nom,csa,2004-10-01,17079.5063735385
trade,nom,csa,2005-01-01,17364.2789657347
trade,nom,csa,2005-04-01,17539.3096173597
trade,nom,csa,2005-07-01,17915.6297319554
trade,nom,csa,2005-10-01,18477.593423525
trade,nom,csa,2006-01-01,18811.3717143792
trade,nom,csa,2006-04-01,19305.06786794
trade,nom,csa,2006-07-01,19721.2401815178
trade,nom,csa,2006-10-01,19973.2660266445
trade,nom,csa,2007-01-01,20323.4599837202
trade,nom,csa,2007-04-01,20713.7603883118
trade,nom,csa,2007-07-01,21155.5257956323
trade,nom,csa,2007-10-01,21693.0030309854
trade,nom,csa,2008-01-01,22411.0179034698
trade,nom,csa,2008-04-01,22694.8796443969
trade,nom,csa,2008-07-01,22689.0554352885
trade,nom,csa,2008-10-01,22249.7751921293
trade,nom,csa,2009-01-01,21590.9632487502
trade,nom,csa,2009-04-01,21360.2290555023
trade,nom,csa,2009-07-01,21457.9366329075
trade,nom,csa,2009-10-01,22034.2621444413
trade,nom,csa,2010-01-01,22775.0404552407
trade,nom,csa,2010-04-01,23290.5659432488
trade,nom,csa,2010-07-01,23711.7474687088
trade,nom,csa,2010-10-01,23630.4581310512
trade,nom,csa,2011-01-01,23294.1137085319
trade,nom,csa,2011-04-01,23112.0071693433
trade,nom,csa,2011-07-01,22576.7898784018
trade,nom,csa,2011-10-01,22429.2165053119
trade,nom,csa,2012-01-01,22585.240049194
trade,nom,csa,2012-04-01,22415.8377913858
trade,nom,csa,2012-07-01,22580.0376878358
trade,nom,csa,2012-10-01,22538.1879368041
trade,nom,csa,2013-01-01,22391.9792909357
trade,nom,csa,2013-04-01,22495.134325411
trade,nom,csa,2013-07-01,22628.9372449221
trade,nom,csa,2013-10-01,22841.2946470633
trade,nom,csa,2014-01-01,23207.6973972911
trade,nom,csa,2014-04-01,23352.3469616336
trade,nom,csa,2014-07-01,23499.2437849523
trade,nom,csa,2014-10-01,23627.3013294278
trade,nom,csa,2015-01-01,23259.8133546044
trade,nom,csa,2015-04-01,23136.5595927825
trade,nom,csa,2015-07-01,22974.8168955975
trade,nom,csa,2015-10-01,22737.8080780297
trade,nom,csa,2016-01-01,22825.7347251672
trade,nom,csa,2016-04-01,22962.9876228349
trade,nom,csa,2016-07-01,22855.1137324745
trade,nom,csa,2016-10-01,22871.916282407
trade,nom,csa,2017-01-01,22822.5689729187
trade,nom,csa,2017-04-01,22749.1121071683
trade,nom,csa,2017-07-01,23033.147274514
trade,nom,csa,2017-10-01,23425.7906783732
trade,nom,csa,2018-01-01,23696.645762448
trade,nom,csa,2018-04-01,23979.279219953
trade,nom,csa,2018-07-01,24078.7140616089
trade,nom,csa,2018-10-01,23943.466676327
trade,nom,csa,2019-01-01,23970.8169338266
trade,nom,csa,2019-04-01,23883.6559636075
trade,nom,csa,2019-07-01,23775.5782581805
transp_com,nom,csa,1990-01-01,7673.4288870472
transp_com,nom,csa,1990-04-01,7781.17654275783
transp_com,nom,csa,1990-07-01,7937.50232916015
transp_com,nom,csa,1990-10-01,8145.4339185914
transp_com,nom,csa,1991-01-01,8565.22527633397
transp_com,nom,csa,1991-04-01,8752.82185491598
transp_com,nom,csa,1991-07-01,8921.05609179344
transp_com,nom,csa,1991-10-01,8965.79242305881
transp_com,nom,csa,1992-01-01,8942.84600198529
transp_com,nom,csa,1992-04-01,8956.60222724642
transp_com,nom,csa,1992-07-01,8807.59972678903
transp_com,nom,csa,1992-10-01,8656.85748962472
transp_com,nom,csa,1993-01-01,8582.09796639011
transp_com,nom,csa,1993-04-01,8451.23559052833
transp_com,nom,csa,1993-07-01,8295.02535976021
transp_com,nom,csa,1993-10-01,8272.28713800513
transp_com,nom,csa,1994-01-01,8224.37422125273
transp_com,nom,csa,1994-04-01,8187.0985898987
transp_com,nom,csa,1994-07-01,8272.93677976565
transp_com,nom,csa,1994-10-01,8415.34101989027
transp_com,nom,csa,1995-01-01,8446.88512239184
transp_com,nom,csa,1995-04-01,8522.89126122532
transp_com,nom,csa,1995-07-01,8541.63128626796
transp_com,nom,csa,1995-10-01,8718.58186730087
transp_com,nom,csa,1996-01-01,8698.341085104
transp_com,nom,csa,1996-04-01,8780.4118461245
transp_com,nom,csa,1996-07-01,8767.14646295273
transp_com,nom,csa,1996-10-01,8639.1533888859
transp_com,nom,csa,1997-01-01,8599.26086064326
transp_com,nom,csa,1997-04-01,8390.76708599386
transp_com,nom,csa,1997-07-01,8414.11624907992
transp_com,nom,csa,1997-10-01,8491.54552796123
transp_com,nom,csa,1998-01-01,8833.40494773772
transp_com,nom,csa,1998-04-01,9039.27016089082
transp_com,nom,csa,1998-07-01,9096.10790200646
transp_com,nom,csa,1998-10-01,9003.32478940006
transp_com,nom,csa,1999-01-01,8765.73511714393
transp_com,nom,csa,1999-04-01,8612.88666758672
transp_com,nom,csa,1999-07-01,8633.46600149703
transp_com,nom,csa,1999-10-01,8753.47565663098
transp_com,nom,csa,2000-01-01,8979.77710759294
transp_com,nom,csa,2000-04-01,9052.31613051542
transp_com,nom,csa,2000-07-01,9239.99083062846
transp_com,nom,csa,2000-10-01,9264.69633676777
transp_com,nom,csa,2001-01-01,9415.99802290531
transp_com,nom,csa,2001-04-01,9508.21131653334
transp_com,nom,csa,2001-07-01,9568.85855777702
transp_com,nom,csa,2001-10-01,9646.79516442994
transp_com,nom,csa,2002-01-01,9638.95994744714
transp_com,nom,csa,2002-04-01,9782.04554624053
transp_com,nom,csa,2002-07-01,9865.88266436858
transp_com,nom,csa,2002-10-01,9854.38040172422
transp_com,nom,csa,2003-01-01,9627.93032253186
transp_com,nom,csa,2003-04-01,9622.57397498769
transp_com,nom,csa,2003-07-01,9692.58908930613
transp_com,nom,csa,2003-10-01,9825.34662553471
transp_com,nom,csa,2004-01-01,9953.05803846155
transp_com,nom,csa,2004-04-01,10050.5628998257
transp_com,nom,csa,2004-07-01,10085.1947366387
transp_com,nom,csa,2004-10-01,10047.873312161
transp_com,nom,csa,2005-01-01,10252.1375737135
transp_com,nom,csa,2005-04-01,10337.4277230879
transp_com,nom,csa,2005-07-01,10294.8468507721
transp_com,nom,csa,2005-10-01,10365.8137736301
transp_com,nom,csa,2006-01-01,10421.1735154179
transp_com,nom,csa,2006-04-01,10551.0606192878
transp_com,nom,csa,2006-07-01,10614.5124880304
transp_com,nom,csa,2006-10-01,10838.3998075525
transp_com,nom,csa,2007-01-01,10832.8049769568
transp_com,nom,csa,2007-04-01,10811.5879121957
transp_com,nom,csa,2007-07-01,10899.0244115319
transp_com,nom,csa,2007-10-01,11159.1369755844
transp_com,nom,csa,2008-01-01,11456.1050182178
transp_com,nom,csa,2008-04-01,11559.1006881841
transp_com,nom,csa,2008-07-01,11519.4361155731
transp_com,nom,csa,2008-10-01,11437.4539647354
transp_com,nom,csa,2009-01-01,11322.4529086986
transp_com,nom,csa,2009-04-01,11365.5798041006
transp_com,nom,csa,2009-07-01,11592.3695005843
transp_com,nom,csa,2009-10-01,11627.2445663611
transp_com,nom,csa,2010-01-01,11734.4846460761
transp_com,nom,csa,2010-04-01,11978.2049504417
transp_com,nom,csa,2010-07-01,12128.5609850122
transp_com,nom,csa,2010-10-01,12190.512668438
transp_com,nom,csa,2011-01-01,12280.008303584
transp_com,nom,csa,2011-04-01,12151.8964701168
transp_com,nom,csa,2011-07-01,12227.7534361101
transp_com,nom,csa,2011-10-01,12250.8629837174
transp_com,nom,csa,2012-01-01,12400.3360869379
transp_com,nom,csa,2012-04-01,12519.9314939795
transp_com,nom,csa,2012-07-01,12435.9693805926
transp_com,nom,csa,2012-10-01,12532.4285710541
transp_com,nom,csa,2013-01-01,12426.1749820435
transp_com,nom,csa,2013-04-01,12512.7006913952
transp_com,nom,csa,2013-07-01,12535.7170275068
transp_com,nom,csa,2013-10-01,12563.4150439863
transp_com,nom,csa,2014-01-01,12648.2225258952
transp_com,nom,csa,2014-04-01,12673.0199883548
transp_com,nom,csa,2014-07-01,12827.7937898648
transp_com,nom,csa,2014-10-01,12930.7598440941
transp_com,nom,csa,2015-01-01,13036.0419950691
transp_com,nom,csa,2015-04-01,13211.8862573228
transp_com,nom,csa,2015-07-01,13416.0768094098
transp_com,nom,csa,2015-10-01,13320.1455574997
transp_com,nom,csa,2016-01-01,13346.4043775236
transp_com,nom,csa,2016-04-01,13437.0101484272
transp_com,nom,csa,2016-07-01,13451.8183321303
transp_com,nom,csa,2016-10-01,13609.2571264187
transp_com,nom,csa,2017-01-01,13692.9596533488
transp_com,nom,csa,2017-04-01,13743.9343722495
transp_com,nom,csa,2017-07-01,13771.9261540432
transp_com,nom,csa,2017-10-01,13788.3250740602
transp_com,nom,csa,2018-01-01,13933.8189599804
transp_com,nom,csa,2018-04-01,13929.8366825181
transp_com,nom,csa,2018-07-01,13915.2043944831
transp_com,nom,csa,2018-10-01,14014.5808434148
transp_com,nom,csa,2019-01-01,13907.5203053622
transp_com,nom,csa,2019-04-01,13912.6496350638
transp_com,nom,csa,2019-07-01,13945.6154563642
hotel,nom,csa,1990-01-01,1744.29076930388
hotel,nom,csa,1990-04-01,1854.36215112772
hotel,nom,csa,1990-07-01,1915.6585270441
hotel,nom,csa,1990-10-01,1925.70449454765
hotel,nom,csa,1991-01-01,1951.14092723187
hotel,nom,csa,1991-04-01,1974.25052183664
hotel,nom,csa,1991-07-01,2043.11030594735
hotel,nom,csa,1991-10-01,2051.31634399218
hotel,nom,csa,1992-01-01,2045.64019379282
hotel,nom,csa,1992-04-01,2042.13723988246
hotel,nom,csa,1992-07-01,2030.6328976287
hotel,nom,csa,1992-10-01,2039.93628756009
hotel,nom,csa,1993-01-01,2051.36693679152
hotel,nom,csa,1993-04-01,2072.15058961799
hotel,nom,csa,1993-07-01,2041.06708427218
hotel,nom,csa,1993-10-01,2028.02771855352
hotel,nom,csa,1994-01-01,2060.45845313835
hotel,nom,csa,1994-04-01,2002.46774109993
hotel,nom,csa,1994-07-01,2023.85288784593
hotel,nom,csa,1994-10-01,1983.648112188
hotel,nom,csa,1995-01-01,2013.15571064089
hotel,nom,csa,1995-04-01,2042.12295750918
hotel,nom,csa,1995-07-01,2045.77993543455
hotel,nom,csa,1995-10-01,2037.019400659
hotel,nom,csa,1996-01-01,2021.24937816575
hotel,nom,csa,1996-04-01,2020.26485620371
hotel,nom,csa,1996-07-01,2067.45815520365
hotel,nom,csa,1996-10-01,2212.4812792375
hotel,nom,csa,1997-01-01,2344.17414708722
hotel,nom,csa,1997-04-01,2452.08832567625
hotel,nom,csa,1997-07-01,2535.53486777339
hotel,nom,csa,1997-10-01,2561.17830852033
hotel,nom,csa,1998-01-01,2546.79117376014
hotel,nom,csa,1998-04-01,2540.68751102677
hotel,nom,csa,1998-07-01,2547.28112571668
hotel,nom,csa,1998-10-01,2524.2197885498
hotel,nom,csa,1999-01-01,2516.23196376682
hotel,nom,csa,1999-04-01,2555.74933586275
hotel,nom,csa,1999-07-01,2542.27979099421
hotel,nom,csa,1999-10-01,2566.75590603463
hotel,nom,csa,2000-01-01,2574.55098994138
hotel,nom,csa,2000-04-01,2595.18421711399
hotel,nom,csa,2000-07-01,2656.83188069916
hotel,nom,csa,2000-10-01,2640.8507853768
hotel,nom,csa,2001-01-01,2716.11349167734
